시설번호,시설유형코드,시군구명,시군구코드,소재지지번주소,위도,경도,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,데이터기준일자
북삼057,1,동해시,42100,강원도 동해시 동회동 221,37.4938291,129.1054607,북삼안전센터,N,Y,2004,0.7,5.5,75,동해소방서,2021-11-19
북삼058,1,동해시,42100,강원도 동해시 효가동 89-11,37.49098321,129.1096825,북삼안전센터,N,Y,2004,0.6,6,75,동해소방서,2021-11-19
북삼059,1,동해시,42100,강원도 동해시 삼화동 287-9,37.482222,129.0503389,북삼안전센터,N,Y,2004,1.1,3,75,동해소방서,2021-11-19
북삼060,1,동해시,42100,강원도 동해시 이로동194,37.48781701,129.0665959,북삼안전센터,N,Y,2012,0.8,3.5,75,동해소방서,2021-11-19
북삼061,1,동해시,42100,강원도 동해시 이로동 1233-4,37.5018006,129.0443588,북삼안전센터,Y,Y,2004,0.7,3.5,75,동해소방서,2021-11-19
북삼062,1,동해시,42100,강원도 동해시 이로동 산 268-2,37.50344949,129.042971,북삼안전센터,Y,Y,2014,0.8,3.5,75,동해소방서,2021-11-19
북삼063,1,동해시,42100,강원도 동해시 이로동 897-2,37.50456776,129.0443692,북삼안전센터,Y,Y,2014,0.45,3,75,동해소방서,2021-11-19
북삼064,1,동해시,42100,강원도 동해시 효가동 30-1,37.4955834,129.1141143,북삼안전센터,N,Y,2004,0.5,7.5,75,동해소방서,2021-11-19
북삼065,1,동해시,42100,강원도 동해시 효가동 30-1,37.4955834,129.1141143,북삼안전센터,N,Y,2019,0.4,6,75,동해소방서,2021-11-19
북삼066,1,동해시,42100,강원도 동해시 효가동 54-1,37.49407717,129.1152445,북삼안전센터,N,Y,2019,0.6,7,75,동해소방서,2021-11-19
북삼067,1,동해시,42100,강원도 동해시 동회동 81-3,37.4876672,129.1091692,북삼안전센터,N,Y,2019,0.5,5.5,75,동해소방서,2021-11-19
북삼068,1,동해시,42100,강원도 동해시 동회동 451,37.48924697,129.1066365,북삼안전센터,Y,Y,2007,0.5,6.5,75,동해소방서,2021-11-19
북삼069,1,동해시,42100,강원도 동해시 쇄운동 348,37.4873619,129.0945667,북삼안전센터,Y,Y,2014,0.5,5.5,75,동해소방서,2021-11-19
북삼070,1,동해시,42100,강원도 동해시 이로동 1192,37.49743068,129.044888,북삼안전센터,N,Y,2017,0.5,3.5,75,동해소방서,2021-11-19
북삼071,1,동해시,42100,강원도 동해시 삼화동 485-2,37.476415,129.0469132,북삼안전센터,Y,Y,2019,0.6,7,75,동해소방서,2021-11-19
북삼072,1,동해시,42100,강원도 동해시 삼화동 645-5,37.46899827,129.0359147,북삼안전센터,N,Y,2015,0.5,5,75,동해소방서,2021-11-19
북삼073,1,동해시,42100,강원도 동해시 신흥동 87-3,37.51598149,129.0174983,북삼안전센터,Y,Y,2020,0.5,5,75,동해소방서,2021-11-19
북삼074,1,동해시,42100,강원도 동해시 신흥동 697,37.5153559,129.0160533,북삼안전센터,Y,Y,2020,0.5,5,50,동해소방서,2021-11-19
북삼075,1,동해시,42100,강원도 동해시 신흥동 785,37.5124122,129.0083783,북삼안전센터,Y,Y,2020,0.5,5,50,동해소방서,2021-11-19
북삼076,1,동해시,42100,강원도 동해시 신흥동 91,37.51584559,129.0191509,북삼안전센터,Y,Y,2020,0.5,5,50,동해소방서,2021-11-19
북삼077,1,동해시,42100,강원도 동해시 지흥동 225,37.50493197,129.0989392,북삼안전센터,Y,Y,2021,0.5,5,50,동해소방서,2021-11-19
북삼078,1,동해시,42100,강원도 동해시 지흥동 산 119,37.5043787,129.0866468,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼079,1,동해시,42100,강원도 동해시 지흥동 86-13,37.49601259,129.1029473,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼080,1,동해시,42100,강원도 동해시 지흥동 326-1,37.50687263,129.0954868,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼081,1,동해시,42100,강원도 동해시 쇄운동 438-1,37.49006105,129.0915447,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼082,1,동해시,42100,강원도 동해시 쇄운동 688-1,37.4830128,129.0815343,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼083,1,동해시,42100,강원도 동해시 동회동 326-5,37.49127845,129.0998502,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼084,1,동해시,42100,강원도 동해시 효가동 362-41,37.50540353,129.1070177,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼085,1,동해시,42100,강원도 동해시 이로동 1211,37.4970959,129.0433423,북삼안전센터,Y,Y,2021,0.5,5,75,동해소방서,2021-11-19
북삼086,1,동해시,42100,강원도 동해시 지흥동 118,37.49771133,129.0977513,북삼안전센터,Y,Y,2021,0.5,6.5,75,동해소방서,2021-11-19
북삼087,1,동해시,42100,강원도 동해시 삼화동 861,37.46510437,129.0312953,북삼안전센터,Y,Y,2021,0.5,7,75,동해소방서,2021-11-19
북삼088,1,동해시,42100,강원도 동해시 이로동 1152,37.4938808,129.0370273,북삼안전센터,Y,Y,2021,0.5,7,50,동해소방서,2021-11-19
북삼089,1,동해시,42100,강원도 동해시 이로동 1173,37.49550505,129.0396705,북삼안전센터,Y,Y,2021,0.5,7,50,동해소방서,2021-11-19
북삼090,1,동해시,42100,강원도 동해시 삼화동 861,37.46510437,129.0312953,북삼안전센터,Y,Y,2021,0.5,5,50,동해소방서,2021-11-19
북삼091,1,동해시,42100,강원도 동해시 지흥동 152-1,37.499153,129.0968876,북삼안전센터,Y,Y,2021,0.5,5,50,동해소방서,2021-11-19
북평001,1,동해시,42100,강원도 동해시 구미동482-1,37.4814378,129.1275973,북평안전센터,Y,Y,2002,0.5,6.5,100,동해소방서,2021-11-19
북평002,1,동해시,42100,강원도 동해시 북평동12-8,37.48294194,129.1268607,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평003,1,동해시,42100,강원도 동해시 북평동 25-6,37.48224269,129.1242282,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평004,1,동해시,42100,강원도 동해시 구미동 479-6,37.4822499,129.1274738,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평005,1,동해시,42100,강원도 동해시 북평동 127-1,37.4837322,129.125099,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평006,1,동해시,42100,강원도 동해시 구미동 581-6,37.4796366,129.1274893,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평007,1,동해시,42100,강원도 동해시 북평동 601-1,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평008,1,동해시,42100,강원도 동해시 북평동 607-7,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평009,1,동해시,42100,강원도 동해시 북평동 603,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평010,1,동해시,42100,강원도 동해시 북평동 596-3,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평011,1,동해시,42100,강원도 동해시 북평동 584-9,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평012,1,동해시,42100,강원도 동해시 이원동 455-3,37.5246958,129.1143895,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평013,1,동해시,42100,강원도 동해시 추암동 466,37.4782751,129.1574204,북평안전센터,Y,Y,2017,0.5,6.5,100,동해소방서,2021-11-19
북평014,1,동해시,42100,강원도 동해시 북평동 602,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평015,1,동해시,42100,강원도 동해시 북평동 588,37.4790062,129.1208335,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평016,1,동해시,42100,강원도 동해시 북평동 588-8,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평017,1,동해시,42100,강원도 동해시 북평동 581,37.4790062,129.1208335,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평018,1,동해시,42100,강원도 동해시 구호동 242-4,37.4715398,129.1429249,북평안전센터,N,Y,1999,0.5,4,100,동해소방서,2021-11-19
북평019,1,동해시,42100,강원도 동해시 구미동 604-5,37.4768955,129.1295867,북평안전센터,N,Y,1999,0.6,6.5,100,동해소방서,2021-11-19
북평020,1,동해시,42100,강원도 동해시 대구동 128-1,37.46715545,129.1381593,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평021,1,동해시,42100,강원도 동해시 추암동 398-7,37.477068,129.159222,북평안전센터,Y,Y,1999,0.5,6,100,동해소방서,2021-11-19
북평022,1,동해시,42100,강원도 동해시 구미동 497-28,37.4815923,129.1265141,북평안전센터,N,Y,1999,0.5,6,100,동해소방서,2021-11-19
북평023,1,동해시,42100,강원도 동해시 북평동 232-1,37.48122926,129.1186407,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평024,1,동해시,42100,강원도 동해시 단봉동 322-1,37.47419904,129.1229809,북평안전센터,Y,Y,1999,0.5,6,100,동해소방서,2021-11-19
북평025,1,동해시,42100,강원도 동해시 추암동 1-5,37.4781932,129.1585498,북평안전센터,Y,Y,1999,0.5,6,100,동해소방서,2021-11-19
북평026,1,동해시,42100,강원도 동해시 단봉동 1,37.4806513,129.1250302,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평027,1,동해시,42100,강원도 동해시 단봉동 687,37.47582817,129.1168394,북평안전센터,Y,Y,1999,0.5,6,100,동해소방서,2021-11-19
북평028,1,동해시,42100,강원도 동해시 북평동 27-5,37.4831332,129.1255536,북평안전센터,Y,Y,1999,0.5,3.5,100,동해소방서,2021-11-19
북평029,1,동해시,42100,강원도 동해시 구미동 486-6,37.4821561,129.1259686,북평안전센터,Y,Y,1999,0.5,3.5,100,동해소방서,2021-11-19
북평030,1,동해시,42100,강원도 동해시 구미동 504-21,37.48064869,129.1267435,북평안전센터,Y,Y,1999,0.5,3,100,동해소방서,2021-11-19
북평031,1,동해시,42100,강원도 동해시 이도동 420,37.4791404,129.1046789,북평안전센터,Y,Y,1999,0.5,5,100,동해소방서,2021-11-19
북평032,1,동해시,42100,강원도 동해시 지가동 138,37.4714211,129.1082395,북평안전센터,Y,Y,1999,0.5,3.5,100,동해소방서,2021-11-19
북평033,1,동해시,42100,강원도 동해시 구미동 509-7,37.4799741,129.1269944,북평안전센터,Y,Y,1999,0.5,5.5,100,동해소방서,2021-11-19
북평034,1,동해시,42100,강원도 동해시 북평동 81,37.48318589,129.1222191,북평안전센터,N,Y,1999,0.5,3,100,동해소방서,2021-11-19
북평035,1,동해시,42100,강원도 동해시 송정동 854-108,37.500364,129.1271354,북평안전센터,N,Y,1999,0.5,6.5,80,동해소방서,2021-11-19
북평036,1,동해시,42100,강원도 동해시 송정동 848-135,37.4984073,129.1244483,북평안전센터,Y,Y,1999,0.5,5.5,100,동해소방서,2021-11-19
북평037,1,동해시,42100,강원도 동해시 송정동 1049-2,37.49316938,129.1249143,북평안전센터,Y,Y,1999,0.5,5.5,100,동해소방서,2021-11-19
북평038,1,동해시,42100,강원도 동해시 송정동 794-1,37.49583531,129.1266255,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평039,1,동해시,42100,강원도 동해시 송정동 849-41,37.4990928,129.1262681,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평040,1,동해시,42100,강원도 동해시 송정동 835-1,37.4971604,129.1266864,북평안전센터,Y,Y,1999,0.5,7,100,동해소방서,2021-11-19
북평041,1,동해시,42100,강원도 동해시 송정동 475-3,37.493729,129.127488,북평안전센터,N,Y,1999,0.5,4.2,100,동해소방서,2021-11-19
북평042,1,동해시,42100,강원도 동해시 송정동 801,37.4959444,129.127598,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평043,1,동해시,42100,강원도 동해시 송정동 749,37.4949548,129.1282825,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평044,1,동해시,42100,강원도 동해시 송정동 841-5,37.4978153,129.125118,북평안전센터,N,Y,1999,0.5,5.5,100,동해소방서,2021-11-19
북평045,1,동해시,42100,강원도 동해시 송정동 848-233,37.4987603,129.1251754,북평안전센터,N,Y,1999,0.5,5.5,100,동해소방서,2021-11-19
북평046,1,동해시,42100,강원도 동해시 송정동 1295-2,37.49428976,129.1435921,북평안전센터,N,Y,1999,0.5,4.5,100,동해소방서,2021-11-19
북평047,1,동해시,42100,강원도 동해시 송정동 867-72,37.500159,129.1259561,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평048,1,동해시,42100,강원도 동해시 송정동 695-1,37.4979354,129.1276417,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평049,1,동해시,42100,강원도 동해시 송정동 620,37.4974226,129.1294435,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평050,1,동해시,42100,강원도 동해시 송정동 852-28,37.4988728,129.1304379,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평051,1,동해시,42100,강원도 동해시 송정동 600-1,37.4967514,129.130847,북평안전센터,N,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평052,1,동해시,42100,강원도 동해시 송정동 849-2,37.49841534,129.1267336,북평안전센터,Y,Y,1999,0.5,6.5,100,동해소방서,2021-11-19
북평053,1,동해시,42100,강원도 동해시 송정동 1058,37.49516696,129.1228959,북평안전센터,N,Y,1999,0.5,6,100,동해소방서,2021-11-19
북평054,1,동해시,42100,강원도 동해시 용정동 230-3,37.50541891,129.1240783,북평안전센터,Y,Y,1995,0.5,6,75,동해소방서,2021-11-19
북평055,1,동해시,42100,강원도 동해시 송정동 695-3,37.49819482,129.1276983,북평안전센터,N,Y,1995,0.5,6.5,100,동해소방서,2021-11-19
북평056,1,동해시,42100,강원도 동해시 송정동 848-21,37.4984167,129.1252855,북평안전센터,N,Y,1995,0.5,5.5,100,동해소방서,2021-11-19
북평057,1,동해시,42100,강원도 동해시 용정동 268-26,37.5103478,129.1204763,북평안전센터,Y,Y,1995,0.5,3,100,동해소방서,2021-11-19
북평058,1,동해시,42100,강원도 동해시 용정동 261-11,37.51214447,129.1247219,북평안전센터,Y,Y,1995,0.5,5,100,동해소방서,2021-11-19
북평059,1,동해시,42100,강원도 동해시 송정동 851-18,37.4983684,129.129469,북평안전센터,N,Y,1995,0.5,6.5,100,동해소방서,2021-11-19
북평060,1,동해시,42100,강원도 동해시 용정동 256-2,37.50977184,129.1249708,북평안전센터,N,Y,1995,0.5,5,100,동해소방서,2021-11-19
북평061,1,동해시,42100,강원도 동해시 봉오동 268-111,37.5246958,129.1143895,북평안전센터,Y,Y,1995,0.5,4,100,동해소방서,2021-11-19
북평062,1,동해시,42100,강원도 동해시 송정동 1059-4,37.4935885,129.1228799,북평안전센터,N,Y,1995,0.5,6.5,100,동해소방서,2021-11-19
북평063,1,동해시,42100,강원도 동해시 이도동 721,37.4799082,129.0964588,북평안전센터,N,Y,1995,0.5,5.5,100,동해소방서,2021-11-19
북평064,1,동해시,42100,강원도 동해시 이도동 151-5,37.4784909,129.1133977,북평안전센터,N,Y,1995,0.5,5.5,100,동해소방서,2021-11-19
북평065,1,동해시,42100,강원도 동해시 단봉동 339-5,37.4727382,129.1223905,북평안전센터,Y,Y,1995,0.5,6.5,100,동해소방서,2021-11-19
북평066,1,동해시,42100,강원도 동해시 단봉동 20,37.4789661,129.1212626,북평안전센터,Y,Y,1995,0.5,3.5,75,동해소방서,2021-11-19
북평067,1,동해시,42100,강원도 동해시 지가동 132,37.47259321,129.1088318,북평안전센터,N,Y,1995,0.5,4.5,100,동해소방서,2021-11-19
북평068,1,동해시,42100,강원도 동해시 송정동 1686,37.49065698,129.1201568,북평안전센터,Y,Y,1995,0.5,2.5,100,동해소방서,2021-11-19
북평069,1,동해시,42100,강원도 동해시 용정동 58,37.50352873,129.1264921,북평안전센터,N,Y,1995,0.5,6.5,100,동해소방서,2021-11-19
북평070,1,동해시,42100,강원도 동해시 송정동 854-9,37.5002258,129.1293387,북평안전센터,Y,Y,1995,0.5,4,100,동해소방서,2021-11-19
북평071,1,동해시,42100,강원도 동해시 북평동 129-1,37.4833233,129.1245162,북평안전센터,N,Y,1995,0.5,4.5,100,동해소방서,2021-11-19
북평072,1,동해시,42100,강원도 동해시 송정동 862-3,37.5023011,129.1272109,북평안전센터,N,Y,1995,0.5,5.5,100,동해소방서,2021-11-19
북평073,1,동해시,42100,강원도 동해시 송정동 851-67,37.4977627,129.1306247,북평안전센터,N,Y,1995,0.5,6,100,동해소방서,2021-11-19
북평074,1,동해시,42100,강원도 동해시 이도동 606-8,37.4795103,129.0978554,북평안전센터,N,Y,1995,0.5,6,100,동해소방서,2021-11-19
북평075,1,동해시,42100,강원도 동해시 이도동 635-2,37.47941894,129.1001621,북평안전센터,Y,Y,1995,0.5,6,75,동해소방서,2021-11-19
북평076,1,동해시,42100,강원도 동해시 이도동 643-1,37.47963261,129.1019607,북평안전센터,N,Y,2016,0.5,5.5,100,동해소방서,2021-11-19
북평077,1,동해시,42100,강원도 동해시 이도동 410-1,37.4796802,129.104766,북평안전센터,Y,Y,1995,0.5,6,100,동해소방서,2021-11-19
북평078,1,동해시,42100,강원도 동해시 이도동 435,37.4795945,129.1062233,북평안전센터,Y,Y,1995,0.5,6,100,동해소방서,2021-11-19
북평079,1,동해시,42100,강원도 동해시 이도동 249,37.480006,129.1084567,북평안전센터,Y,Y,2016,0.5,6,100,동해소방서,2021-11-19
북평080,1,동해시,42100,강원도 동해시 추암동 437-7,37.4775827,129.157306,북평안전센터,N,Y,2017,0.5,5.5,100,동해소방서,2021-11-19
북평081,1,동해시,42100,강원도 동해시 이도동 653-1,37.48041825,129.1006101,북평안전센터,N,Y,2017,0.6,5,100,동해소방서,2021-11-19
북평082,1,동해시,42100,강원도 동해시 이도동 653-1,37.48041825,129.1006101,북평안전센터,N,Y,1999,0.6,5,100,동해소방서,2021-11-19
북평083,1,동해시,42100,강원도 동해시 단봉동 513,37.47071297,129.1156432,북평안전센터,N,Y,2016,0.5,4,75,동해소방서,2021-11-19
북평084,1,동해시,42100,강원도 동해시 이도동 383-9,37.4798742,129.1041997,북평안전센터,Y,Y,2016,0.5,6.5,100,동해소방서,2021-11-19
북평085,1,동해시,42100,강원도 동해시 송정동 1533-8,37.49619242,129.1153245,북평안전센터,N,Y,2016,0.5,6,100,동해소방서,2021-11-19
북평086,1,동해시,42100,강원도 동해시 송정동 1532-2,37.4962488,129.115482,북평안전센터,Y,Y,2021,0.5,6,100,동해소방서,2021-11-19
